name,location,description,rating,url,wikiUrl,
The Mellrose,"Amman
","Located in Amman, The Mellrose has accommodations with free WiFi and flat-screen TV. Each unit is fitted with air conditioning, private bathroom and a kitchen including an oven, fridge and a stovetop....",8.2,https://www.booking.com/hotel/jo/the-mellrose.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=279&hpos=29&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Jerusalem International Hotel,"Amman
",Jerusalem International Hotel is just 10 minutes’ drive from Shmesani business district. It offers a large lobby and well-appointed rooms with private bathrooms and satellite TV.,6.5,https://www.booking.com/hotel/jo/jerusalem-international.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=280&hpos=30&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Arabesque Hotel,"Amman
","Located in Amman, within 0.9 mi of Hashem Restaurant, Arabesque Hotel features accommodations with a shared lounge and free WiFi. This 3-star hotel offers a 24-hour front desk and room service.",,https://www.booking.com/hotel/jo/arabesque.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=281&hpos=31&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Al Fakher Hotel Apartments & Suites,"Amman
","Located in Amman, within 3.2 miles of Zahran Palace and 3.7 miles of US Embassy, Al Fakher Hotel Apartments & Suites has accommodations with a flat-screen TV and a kitchenette. Free WiFi is offered.",8.7,https://www.booking.com/hotel/jo/al-fakher-apartments-amp-suites.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=282&hpos=32&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Sahara Gulf Hotel,"Amman
","Featuring a terrace, Sahara Gulf Hotel is located in Amman, 4.5 miles from Al Hussein National Park. The property is around 5 miles from Royal Automobiles Museum and 5 miles from The Children's...",9.2,https://www.booking.com/hotel/jo/sahara-gulf.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=283&hpos=33&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Diamond Hotel Suites,"Amman
","Located 2 minutes’ drive from Jordan University, Diamond Hotel Suites offers well-appointed units with free Wi-Fi and flat-screen TVs.  It features a 24-hour front desk along with a buffet restaurant....",7.6,https://www.booking.com/hotel/jo/diamond-suites.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=284&hpos=34&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
iRealRent,"Amman
","Located a 17-minute walk from The Islamic Scientific College and 1.1 miles from Rainbow Street, iRealRent offers accommodations with a kitchenette in Amman.",,https://www.booking.com/hotel/jo/irealrent.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=285&hpos=35&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Vip للشقق المفروشه,"Amman
","Located within 2.5 miles of Royal Automobiles Museum and 2.8 miles of The Children's Museum in Amman, Vip للشقق المفروشه has accommodations with a kitchenette. Free WiFi is available.",,https://www.booking.com/hotel/jo/vip-llshqq-lmfrwshh.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=286&hpos=36&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Asia Hotel,"Amman
","Located in the center of Amman, the Asia Hotel is only 680 yards from the Amman Citadel and public transportation services. It offers air-conditioned guest rooms, and free parking.",,https://www.booking.com/hotel/jo/asia.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=287&hpos=37&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
"Deluxe Two-Bedroom Apartment for Rent in Amman, Jordan","Amman
","Deluxe Two-Bedroom Apartment for Rent in Amman, Jordan is a property located in Amman, 2.2 miles from US Embassy and 2.9 miles from Royal Automobiles Museum.",,https://www.booking.com/hotel/jo/deluxe-two-bedroom-apartment-for-rent-in-amman-jordan.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=288&hpos=38&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Al Hadeer Suites Hotel,"Amman
","Al Hadeer Suites Hotel, Located in Amman and offering a barbecue and views of garden. The accommodations features a hot tub. Zahran Palace is 1.6 mi from the property.",8.4,https://www.booking.com/hotel/jo/al-hadeer-suites-amman.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=289&hpos=39&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Dahieh Inn Apartment,"Amman
","Located 6 miles from Zahran Palace in Amman, Dahieh Inn Apartment offers accommodations with a kitchen. The Al Hussein National Park is within 6 miles of the apartment.",,https://www.booking.com/hotel/jo/mn-lrdn.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=290&hpos=40&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Mohannad Haddad apartment,"Amman
","Mohannad Haddad apartment, featuring a terrace, is located in Amman, 1.1 miles from Royal Automobiles Museum and 1.4 miles from The Children's Museum.",,https://www.booking.com/hotel/jo/mohannad-haddad-apartment.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=291&hpos=41&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Ward Apartment,"Amman
","Set in Amman, within 3.7 mi of Al Hussein National Park, Ward Apartment offers accommodations with air conditioning, just 3281 feet from the property is 1640 feet frim Al Manhal Model School and 1500...",,https://www.booking.com/hotel/jo/ward-apartment.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=292&hpos=42&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Rest Hills Hotel,"Amman
","Located in Amman’s northern suburbs, Rest Hills is a modern property featuring a spa with sauna and hot tub, a gym and an indoor pool.",6.6,https://www.booking.com/hotel/jo/rest-hills.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=293&hpos=43&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Zamzam Towers Hotel,"Amman
","Zamzam Towers Hotel is located in Khalda, in the center of Amman. It has a restaurant that serves international cuisine, and offers spacious rooms with free Wi-Fi.",7.7,https://www.booking.com/hotel/jo/zamzam-towers-amman-jordan.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=294&hpos=44&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
عبدون,"Amman
","Located in Amman, within a few steps of The Jordan Museum, عبدون offers accommodations with air conditioning. This apartment also features free WiFi.",,https://www.booking.com/hotel/jo/bdwn.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=295&hpos=45&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Al kawther Hotel Apartments,"Amman
","Located in Amman, Al kawther Hotel Apartments features free WiFi and units equipped with a kitchen. All units feature air conditioning and a flat-screen TV.",,https://www.booking.com/hotel/jo/al-kawther.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=296&hpos=46&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Amnah Furnished Apartment,"Amman
","Located 3.7 miles from Al Hussein National Park and offering barbecue facilities and free WiFi, Amnah Furnished Apartment has accommodations in Amman.",9.1,https://www.booking.com/hotel/jo/amnah-furnished-apartment.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=297&hpos=47&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
The Gardens Apartment,"Amman
","The Gardens Apartment is located in Amman, 3.6 miles from Zahran Palace, 3.8 miles from Temple of Hercules and the Roman Corinthian Column, as well as 4.1 miles from Hashem Restaurant.",,https://www.booking.com/hotel/jo/the-gardens-apartment.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=298&hpos=48&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Great Flat Amman,"Amman
","Located in Amman, Great Flat Amman has well-equipped accommodations featuring free WiFi, 2.2 miles from Temple of Hercules and the Roman Corinthian Column.",,https://www.booking.com/hotel/jo/great-flat-amman.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=299&hpos=49&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
"3rd Floor Charmer, Breathtaking views & Location","Amman
","Featuring garden views, 3rd Floor Charmer, Breathtaking views & Location has accommodations with a terrace, around a 6-minute walk from Rainbow Street.",,https://www.booking.com/hotel/jo/3rd-floor-charmer-breathtaking-views-amp-location-amman1.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=300&hpos=50&sr_order=popularity&srepoch=1556914625&srpvid=c84b8ea0d1f7027e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
سويت هومز,"Amman
","سويت هومز is located in Amman, 6 miles from Zahran Palace, 6 miles from US Embassy, as well as 6 miles from Temple of Hercules and the Roman Corinthian Column.",,https://www.booking.com/hotel/jo/swyt-hwmz.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=301&hpos=1&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
amman,"Amman
",Amman is located in Amman and offers a fitness center and barbecue facilities. This apartment has a garden as well as a terrace.,,https://www.booking.com/hotel/jo/amman-mwn12345.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=302&hpos=2&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
SAK APARTMENT & ROOMS,"Amman
","Located in Amman, SAK APARTMENT & ROOMS offers accommodations with a terrace. The accommodations feature a hot tub.",,https://www.booking.com/hotel/jo/lrdn-mn-amman.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=303&hpos=3&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
The Sanrock By LeReve Hotels,"Amman
","Located in Amman, within 3.2 miles of US Embassy and 3.5 miles of Zahran Palace, The Sanrock By LeReve Hotels has a garden. Providing a restaurant, the property also features a terrace and a bar.",8.5,https://www.booking.com/hotel/jo/the-sanrock-by-lereve-hotels-amman.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=304&hpos=4&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Al-Nujoom Hotel Suites,"Amman
","Al-Nujoom Hotel Suites is set in Amman, 1.9 mi from City Mall and Mecca mall and offers free WiFi. This hotel offers a 24-hour front desk. Staff on site can arrange airport transfers.",,https://www.booking.com/hotel/jo/triangular-stars-suites.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=305&hpos=5&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Al Waha Furnished Apartments,"Amman
","Located in quiet area of West Amman, Al Waha Furnsihed Apartments offers self-catering accommodations with a TV. Amman Mall is within a walking distance from the apartments.",7.1,https://www.booking.com/hotel/jo/al-waha-furnished-apartment.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=306&hpos=6&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
اجنحة مستشفى الاردن الفندقية,"Amman
","Located in Amman, within 1.2 miles of Zahran Palace and 2.3 miles of The Islamic Scientific College, اجنحة مستشفى الاردن الفندقية provides accommodations with a flat-screen TV and a kitchen.",,https://www.booking.com/hotel/jo/jnh-mstshf-lrdn-lfndqy.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=307&hpos=7&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Lijam Apartments,"Amman
","Located in front of Applied Science University, Lijam offers self-catering apartments in Chafa Badran. It features an outdoor pool, a restaurant and Free WiFi.",7.1,https://www.booking.com/hotel/jo/lijam.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=308&hpos=8&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Blue Rose Hotel,"Amman
","Featuring a garden, Blue Rose Hotel is located in Amman, 2.1 miles from Zahran Palace.",7.1,https://www.booking.com/hotel/jo/blue-rose.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=309&hpos=9&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
7th Circle,"Amman
","7th Circle offers accommodations in Amman, 1.9 miles from US Embassy and 2.7 miles from Zahran Palace. This apartment provides a terrace as well as a shared lounge.",,https://www.booking.com/hotel/jo/7th-circle.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=310&hpos=10&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Askadenya Apartments,"Amman
",Askadenya is a self-catering accommodations located in Amman. Free WiFi access is available. The property is 1.2 mi from Diwan al-Sultan Ibrahim Restaurant and Jordan Gate Towers.,,https://www.booking.com/hotel/jo/askadenya.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=311&hpos=11&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Two Bedroom Shmeisani Apartment,"Amman
","Two Bedroom Shmeisani Apartment offers accommodations in Amman, 1.2 mi from Zahran Palace . The property features views of the garden and is 1.6 mi from Al Khaldi Hospital .",9.2,https://www.booking.com/hotel/jo/husamazzeh-apartment.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=312&hpos=12&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Abdoun Apartment,"Abdoun, Amman
",Abdoun Apartment is located in Amman. The property is 1.3 miles from US Embassy and 2.2 miles from Zahran Palace.,,https://www.booking.com/hotel/jo/abdoun-apartment-amman.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=313&hpos=13&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Dabooq studio,"Amman
","Dabooq studio offers accommodations in Amman, 1.9 miles from Al Hussein National Park and 2.2 miles from Royal Automobiles Museum. It has a garden, a terrace, mountain views and free WiFi.",,https://www.booking.com/hotel/jo/dabooq-studio.html?aid=304142&label=gen173nr-1DCAQoggJCDGNpdHlfLTk3MDM2MkgzWARougGIAQGYAQG4AQfIAQ3YAQPoAQH4AQOIAgGoAgO4AuignuUFwAIB&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=-970362&dest_type=city&hapos=314&hpos=14&sr_order=popularity&srepoch=1556914631&srpvid=c84b8ea32f25005e&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
