hotel,hotelLabel,country,countryLabel
http://www.wikidata.org/entity/Q4712982,Alcazar Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4713551,The Sam Houston Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4714000,Aldridge Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4714839,Aleksandar Palas Hotel,http://www.wikidata.org/entity/Q403,Serbia
http://www.wikidata.org/entity/Q4719160,Alexander Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4719193,Alexander Inn,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4720441,Alexander Young Building,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4720975,Alexandria Hotel and Annex,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4725573,Aliante Casino and Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4731415,Allegro Papagayo,http://www.wikidata.org/entity/Q800,Costa Rica
http://www.wikidata.org/entity/Q4731689,Allen Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4732143,Allerton Hotel for Women,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4734169,Aloft Washington National Harbor,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4735491,Alpine Hotel,http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q4736130,Altamont Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4736722,Altira Macau,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4739328,Kinzie Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4739838,Amangalla,http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q4739894,Amanjiwo,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q4739895,Amankila,,
http://www.wikidata.org/entity/Q4739921,Amanpuri,,
http://www.wikidata.org/entity/Q4739924,Amantaka,http://www.wikidata.org/entity/Q819,Laos
http://www.wikidata.org/entity/Q4741039,Ambasador Hotel,,
http://www.wikidata.org/entity/Q4741060,Ambassador City Jomtien,http://www.wikidata.org/entity/Q869,Thailand
http://www.wikidata.org/entity/Q4741065,Ambassador Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4742271,Omni Amelia Island Plantation,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4742488,AmeriSuites,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4743427,American Club,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4744021,American Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4744023,American Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4744026,American Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4744028,American House,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4745692,Americus Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4745797,Ameristar Casino Kansas City,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4745868,Ames Gate Lodge,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4749032,Amway Grand Plaza Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4753642,Andaz West Hollywood,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4757516,Andrew Johnson Building,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4760305,Anduiza Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4763056,Angels Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4764832,Animal Kingdom Resort Area,,
http://www.wikidata.org/entity/Q4765980,Ankara Palas,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4770752,Ansorge Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4772745,Anthony House,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4775383,Antlers Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4775385,Antlers Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4781256,Apple Valley Inn,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4782771,Aquarius Casino Resort,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4782903,Aquila Court Building,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4784383,Arashá Spa,http://www.wikidata.org/entity/Q736,Ecuador
http://www.wikidata.org/entity/Q4785077,Arcade Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4785078,Arcade Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4790265,Ariau Towers,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q4791273,Arizona Charlie's Boulder,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4791275,Arizona Charlie's Decatur,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4791991,Arki Fort,,
http://www.wikidata.org/entity/Q4792350,Arlington Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4792351,Arlington Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4792352,Arlington Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4792353,Arlington Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4793581,Arminius Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4800427,Arthur Tavern,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4801402,Artplus Hotel,,
http://www.wikidata.org/entity/Q4802527,Arvon Block,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4805737,Ashok Group,,
http://www.wikidata.org/entity/Q4806513,Hilton Istanbul Bosphorus,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4811065,Astor House,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4811084,Astor on the Lake,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4811113,Astoria Palace Hotel,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q4813416,Atheneum Suite Hotel Detroit,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4816011,Atlanta Biltmore Hotel and Biltmore Apartments,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4816085,Atlanta Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4816132,Atlanta Renaissance Concourse Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4816457,Atlantic Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4816705,Atlantis Casino Resort Spa,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4816823,Atlas Life Building,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4819024,Auberge Le Saint-Gabriel,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q4822225,Hilton Izmir,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4822559,Aurora Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4822560,Aurora Inn,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4823582,Australia Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q4825087,Australian pub,,
http://www.wikidata.org/entity/Q4827372,Premiere on Pine,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4827753,Avari Towers,http://www.wikidata.org/entity/Q843,Pakistan
http://www.wikidata.org/entity/Q4828390,Avery Homestead,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4828476,Avi Resort & Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4829210,Avon Inn,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4832944,Aztec Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4837692,Babel Hotel,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q4839934,Bacon Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4840746,Baden-Powell International House,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4841559,Bagg's Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4841813,Baghdad Hotel,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q12105745,Q12105745,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q12108301,Q12108301,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q12118406,Q12118406,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q12132828,Q12132828,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q12148813,Q12148813,,
http://www.wikidata.org/entity/Q12149434,Rus,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q12156916,Park Inn by Radisson Kyiv Troyitska,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q12219351,Sheraton Cairo Hotel,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q12231140,St. Georges Hotel,http://www.wikidata.org/entity/Q822,Lebanon
http://www.wikidata.org/entity/Q12231151,Q12231151,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q12252901,Q12252901,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q12255961,Q12255961,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q12257677,Q12257677,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q12262572,Q12262572,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q12268178,Q12268178,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q12277314,Q12277314,http://www.wikidata.org/entity/Q219,Bulgaria
http://www.wikidata.org/entity/Q12297921,Q12297921,http://www.wikidata.org/entity/Q219,Bulgaria
http://www.wikidata.org/entity/Q12298056,Hilton Sofia,http://www.wikidata.org/entity/Q219,Bulgaria
http://www.wikidata.org/entity/Q12303066,Q12303066,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12306683,Q12306683,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12306684,Copenhagen Marriott Hotel,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12311007,Falkoner Center,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12313480,Q12313480,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12314111,Q12314111,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12314201,Q12314201,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12314202,Grand Hotel National,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12315863,Havreholm Slot,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12316149,Hotel Marselis,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12316209,Q12316209,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317289,Hotel Bethel,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317296,Hilton Copenhagen Airport,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317297,paskasiili,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317301,Hotel Jørgensen,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317302,Q12317302,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317303,Hotel Koldingfjord,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317304,Q12317304,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317307,Hotel Marienlyst,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317308,Hotel LEGOLAND,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317310,Hotel Phoenix Copenhagen,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317311,Q12317311,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317313,Q12317313,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317314,Hotel Prindsen,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317315,Q12317315,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317316,Hotel Ringkøbing,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317317,Q12317317,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317318,"Hotel Royal, Aarhus",http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317319,Q12317319,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317320,Q12317320,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317321,Q12317321,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12317322,Q12317322,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12327352,Stella Maris mission hotel,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12329838,Q12329838,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12329860,Q12329860,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12330854,Palads Hotel Viborg,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12331236,Q12331236,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12334518,Q12334518,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12335737,Skodsborg Spa Hotel,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12338030,Q12338030,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12339128,The Square,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12343219,"Tivoli Hotel, Copenhagen",http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q12360204,Q12360204,http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q12360766,Q12360766,http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q12360923,Q12360923,http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q12364079,Q12364079,http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q12364081,Q12364081,http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q12371998,Q12371998,http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q12404503,Mivtachim Sanitarium,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q12408135,Q12408135,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q12409208,Q12409208,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q12409210,Q12409210,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q12409213,Q12409213,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q12485880,Inna Garuda,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q12485881,Hotel Pelangi,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q12499602,Murphys Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q12501357,One Lincoln Tower,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q12586270,Grand InterContinental Seoul Parnas,,
http://www.wikidata.org/entity/Q12646525,Q12646525,http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q12670658,Radisson Blu Hotel Lietuva,http://www.wikidata.org/entity/Q37,Lithuania
http://www.wikidata.org/entity/Q12715530,Q12715530,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q12764382,Q12764382,http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q12767044,Q12767044,,
http://www.wikidata.org/entity/Q12767056,DoubleTree by Hilton Hotel Kosice,http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q12767058,Q12767058,,
http://www.wikidata.org/entity/Q12767060,Q12767060,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q12767062,Q12767062,http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q12770012,Q12770012,http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q12785274,Q12785274,,
http://www.wikidata.org/entity/Q12786072,Q12786072,,
http://www.wikidata.org/entity/Q12790293,Q12790293,,
http://www.wikidata.org/entity/Q12790294,Q12790294,,
http://www.wikidata.org/entity/Q12790295,Q12790295,,
http://www.wikidata.org/entity/Q12790299,Q12790299,,
http://www.wikidata.org/entity/Q12791082,Q12791082,,
http://www.wikidata.org/entity/Q12791086,Q12791086,,
http://www.wikidata.org/entity/Q12791087,Q12791087,,
http://www.wikidata.org/entity/Q12791088,Q12791088,,
http://www.wikidata.org/entity/Q12791089,Q12791089,,
http://www.wikidata.org/entity/Q12791090,Q12791090,,
http://www.wikidata.org/entity/Q12791092,Q12791092,,
http://www.wikidata.org/entity/Q12791093,Q12791093,,
http://www.wikidata.org/entity/Q17828381,"Garmouth, South Road, The Garmouth Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17828401,"Nairn, 18 High Street, Highland Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17828455,"Nairn, 70 High Street, Royal Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17828520,"Fortrose, 34 High Street, Royal Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17828573,"Nairn, Inverness Road, Newton Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17828741,"Penicuik, 25 Bog Road, Navaar House Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17828758,"Ardrossan, 14 South Crescent Road, Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17828764,"Penicuik, 50 Bog Road, Craigiebield House Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17828964,"Ardrossan, 78 Princes Street, Clyde Estuary Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829123,Ratagan Lodge Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829160,"Golspie, Old Bank Road, Sutherland Arms Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829179,"Stromness, 15 Victoria Street, The Stromness Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829259,"Beith, 10-12 Eglinton Street, Saracen's Head Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829325,"Fochabers, 78-80 High Street, Gordon Arms Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829517,"Grantown-on-spey, 70, 72, 74 High Street, Dunbar's Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829587,"Aberfeldy, Moness House Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829674,"Aberfeldy, Breadalbane Terrace, Palace Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829722,"Tain, Tower Street, The Royal Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829738,"Irvine, 112-114 High Street, Eglinton Arms Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17829873,"Tain, Scotsburn Road, Mansfield House Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830038,"Inverness, 18 Academy Street, Station Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830091,"Arran, Whiting Bay, Grange House Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830140,"Inverness, 4 Ardross Terrace, Tower Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830142,"Arran, Brodick, Kilmichael House Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830157,"Arran, Corrie Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830181,"Auchterarder, 1 High Street, The Railway Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830468,"Drumnadrochit, Benleva Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830478,"Drumnadrochit, Drumnadrochit Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830499,"Inverness, 14 Culduthel Road, Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830592,"Conon Bridge, Conon Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830634,Ord House Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830728,Manor Park Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830900,"Elgin, Blackfriars' Road, Mansion House Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830944,"Largs, Broomfield Place, Elderslie Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830953,"Blairgowrie, 53 Allan Street, Royal Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830956,"Largs, Broomfield Place, Elderslie Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830964,"Blairgowie, 21 High Street, Queen's Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17830966,"Largs, 34 Charles Street, Whitelodge Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17831075,"Inverness, Ness Walk, Columba Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17831089,"Inverness, Ness Walk, Palace Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17831152,"Inverness, Ness Walk, Maple Court Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17831161,"Elgin, 103 - 105 High Street, Tower Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17831200,"Largs, 2 May Street, Sherwood Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17831426,"Inverness, Startherrick Road, Lochardil Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17831438,Meikleour Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17834133,"Ayr, 1 Barns Street, Berkeley Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17834336,"Pitlochry, 136-138 Atholl Place, Craigower Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17834400,"Pitlochry, 2 East Moulin Road, Birchwood Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17834447,"Perth Road, Dundarach Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17834523,"Ayr, Doonfoot Road, Belleisle Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17834531,"Hawick, Tower Knowe, Tower Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17835249,"Comrie, Dunira Street, St Kessac's Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17835259,"Comrie, Melville Square, The Royal Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17835665,Newmiln Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17835745,"Loch Achray, Trossachs Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17835866,"Callander, Roman Camp Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17835929,"Coupar Angus, Queen Street, Strathmore Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17836002,"Coupar Angus, 2 George Street, Royal Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17836023,"Walkerburn, Tweed Valley Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17836275,Weem Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17836586,"Crieff, 85-87 East High Street, Tower Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17836862,"Drymen, The Square, The Winnock Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17837222,Gleddoch House Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17837299,Glenbank Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17837316,"Crieff, Comrie Road, Leven House Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17837444,"Ayr, 16 Racecourse Road, Savoy Park Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q17837470,"Dunblane, Perth Road, Dunblane Hydropathic Hotel",http://www.wikidata.org/entity/Q145,United Kingdom
